date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,growth_portfolio_value,growth_portfolio_return
2020-05-13,166541.96811215978,339635.32021224365,128351.04537184237,70426.80245445247,242855.294437144,947810.4305878424,-0.011740898428360236
2020-05-14,167199.59703795754,343699.86526162724,127204.78558796982,70777.82663855326,245051.10665976806,953933.1811858759,0.00645988944670739
2020-05-15,167291.39230398298,345279.8554166055,127434.01054967364,69756.6816008773,247095.9149392542,956857.8548103935,0.003065910361647939
2020-05-18,166878.43538525517,355796.9001765247,133193.9365144652,72437.17162542943,252750.11149540756,981056.5551970821,0.025289754653771146
2020-05-19,167337.29634638448,352142.5471180025,131216.64574957703,71767.05738210575,251556.07575281942,974019.6223488891,-0.007172810589680334
2020-05-20,167627.88521463348,358124.7368138482,134282.8563140734,72692.4595374113,255645.77843980715,988373.7163197736,0.014736965910675304
2020-05-21,167704.31076637816,355652.2520972419,133079.30562788327,71926.60902196867,253600.94862831716,981963.4261417892,-0.006485694704482015
2020-05-22,167841.98443725,356327.59989107086,132907.34702752368,70554.45302069487,254657.69631423234,982289.0806907717,0.00033163612850839463
2020-05-26,167520.8099657701,360717.72925413935,136489.3720406654,72086.14744132865,255385.06893695332,992199.1276388568,0.01008872758833479
2020-05-27,168071.40209903714,366084.8832342902,138151.44627318325,72277.61998556652,257525.97454970973,1002111.3261417866,0.009990130233754613
2020-05-28,167841.98443725,365409.4966296001,139584.25873253724,71830.86613959826,258074.93298836672,1002741.5389273524,0.0006288850042162064
2020-05-29,168377.32222523424,367037.6898740523,139727.52893503464,73107.2924790046,260353.1051257922,1008602.938639118,0.005845374390329505
2020-06-01,168841.82703774265,368521.1574174994,142879.70652922412,74543.27706852533,261725.447392425,1016511.4154454165,0.007841020983905933
2020-06-02,168392.6150268497,371572.5837489869,144455.80146156222,76521.73194537882,263276.22537512565,1024218.9575579033,0.0075823468338616085
2020-06-03,167289.0208301365,376517.6696147828,148467.64935268275,78117.261564511,265389.67768294824,1035781.2790450612,0.011288915716544112
2020-06-04,167764.20009508517,375528.6136307625,148439.0100367673,77096.11652683506,263070.35788612784,1031898.2981755778,-0.0037488424902439865
2020-06-05,168040.0986442635,385153.1638290537,151104.03703920028,78946.92744769761,268491.2121163457,1051735.4390765608,0.01922393024201674
2020-06-08,168530.58352960515,389808.7206711174,152938.0330606177,79585.16705840669,271126.14802588755,1061988.6523456345,0.009748852123948826
2020-06-09,168944.4121252063,386902.09766235715,150215.7028853804,79042.6769403195,271290.8463234866,1056395.73593675,-0.0052664559047136406
2020-06-10,169971.4269448442,384743.0882707756,149556.59369326432,79489.42417603628,272910.2898665276,1056670.822951448,0.0002604014815092981
2020-06-11,169986.7325652372,362563.1080772517,140787.8094187274,75436.77153995888,258006.33202403798,1006780.7536252132,-0.047214390936700545
2020-06-12,169542.21581618476,366905.0343508463,143452.8364211604,77128.03082095852,260998.03170569628,1018026.1491148463,0.011169656798802219
2020-06-15,170063.35039864515,370330.28689635365,144828.33343722345,76777.01324710921,263248.77207019186,1025247.7560495234,0.007093734223778236
2020-06-16,169971.4269448442,377458.3284550237,146404.42836956153,77191.85279895399,268957.853704209,1039983.8902725924,0.014373242112570184
2020-06-17,169910.1147318293,375890.4084778445,146862.9273749159,77830.07257890863,269163.65659719513,1039657.1797606936,-0.00031414958919528946
2020-06-18,170063.35039864515,376035.1341788495,145802.6591617098,77925.81546127904,269712.636567856,1039539.5957683395,-0.00011309881241927666
2020-06-19,170523.1984056457,375623.3543580393,145028.93135349848,78117.261564511,268916.64144880243,1038209.3871304969,-0.001279613247304301
