date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,balanced_portfolio_value,balanced_portfolio_return
2021-05-14,334984.8885463846,595572.6704265766,106901.38308017683,64412.71551278944,178970.23729793448,1280841.894863862,0.012673954462368187
2021-05-17,334741.2043392316,594057.2162651145,106854.16624742505,64514.66211616956,178112.4883917827,1278279.7373597233,-0.0020003698461246167
2021-05-18,334497.66943313484,588938.975742565,106948.59991292864,65330.27625728223,177033.32588983924,1272748.84723575,-0.004326822965525001
2021-05-19,334284.51729196537,587394.9503188636,105784.04892357565,65146.771544916584,176867.30337400222,1269477.5914533236,-0.0025702288315020416
2021-05-20,334984.8885463846,593714.0441628789,107420.70279785094,65493.39660666046,180077.01459484082,1281690.0467086157,0.009620063668324352
2021-05-21,335319.82058235706,593227.9704701095,107483.67166337246,64677.79072836213,179053.24317285203,1279762.4966170532,-0.0015039128192596563
2021-05-24,335593.8129039093,599275.5694038458,108176.08704650532,65289.49513708588,181792.62006716372,1290127.5845585098,0.008099227762069727
2021-05-25,336263.60232532624,597945.941645283,108223.27770221885,65962.3650289934,182013.96906694383,1290409.1557687654,0.00021825067041869595
2021-05-26,336294.08462429105,599132.5319752982,107908.56425980253,66451.73433994243,182235.3395987278,1292022.2547980621,0.0012500678734999049
2021-05-27,335837.3726935155,599446.9969772808,108239.02973498858,66574.08596334583,181654.21234628954,1291751.6977154203,-0.00020940589965623424
2021-05-28,335867.7305749335,600519.3475376773,108506.55906595093,66920.71102508971,182290.6337846651,1294104.9819883164,0.0018217775730877683
2021-06-01,336650.5727467511,599990.3490325423,109340.6380358583,68429.59181531884,181183.88878576455,1295595.040416235,0.0011514200537496855
2021-06-02,335989.90860588633,600933.9251558419,109498.00130132602,68531.5466815133,181598.8966283484,1296552.2783729157,0.0007388403990593595
2021-06-03,335806.8406275319,598703.5555276693,108726.87156416148,67695.5481774132,180160.06353376608,1291092.8794305418,-0.00421070483114272
2021-06-04,336417.0838110527,604179.2764232429,109623.90631107124,68348.0337063333,182511.9827844452,1301080.2830361454,0.007735619771993996
2021-06-07,336600.15178940713,603593.0901142915,110127.46745171605,68021.79300757684,183314.43750465967,1301656.939867651,0.00044321387313628335
2021-06-08,336813.751833745,603721.8645513885,110111.74814024415,67695.5481774132,183425.09047254585,1301768.0031753366,8.532456155219137e-05
2021-06-09,337454.6017337774,602821.0774024408,109922.89389775609,67552.80392820804,183591.14528638867,1301342.522248571,-0.00032684850582265224
2021-06-10,338156.39134823,605623.2345101002,110064.51167471366,68123.7354795498,185583.3724124251,1307551.2454250185,0.0047710138340208985
2021-06-11,338553.0593709223,606623.998437216,110426.44849414134,67879.05702118603,186081.47225794193,1309564.0355814076,0.0015393585249003916
2021-06-14,338217.380829669,607982.197458018,110709.73640213297,68103.34285374802,187575.64260246925,1312588.3001460372,0.0023093674554730548
2021-06-15,337546.1481647092,606867.1032026076,110725.48189064313,67552.80392820804,186579.50750744715,1309271.0446936153,-0.0025272627007667525
2021-06-16,336691.69822033896,603478.759785997,109639.61253402403,66696.42106112053,185777.07431923653,1302283.5659207169,-0.005336923016222017
2021-06-17,337607.1874131669,603278.579832971,108632.45753143658,67083.83550587512,188073.7209159822,1304675.7811994317,0.0018369388521182195
2021-06-18,338095.3520997723,597181.7517540893,106507.95528372884,66451.73433994243,186717.89369631748,1294954.6871738504,-0.007450965339944049
2021-06-21,338125.8592822465,603660.1488137784,109368.55296768266,66696.42106112053,188516.37585153469,1306367.3579763628,0.008813181585079155
2021-06-22,338247.9377791619,606887.3883460041,108130.88584569913,66451.73433994243,190314.94413476737,1310032.890445575,0.0028058971673099453
2021-06-23,337851.21998945094,606155.9459209462,107462.6318688753,67221.65584485873,190480.97741660633,1309172.4310407375,-0.0006568227493468637
2021-06-24,338064.8698008075,609741.7525303065,108496.84084049889,67461.19410557266,191283.43213682083,1315048.0894140066,0.004488070657429066
2021-06-25,337576.5806966553,611907.5538225787,108719.58125900757,67933.099958405,191698.4615114085,1317835.277248055,0.002119456966239497
2021-06-28,338095.3520997723,613141.189384712,107876.3010601537,68056.20349791372,193303.3063558259,1320472.3523983776,0.0020010658356555133
2021-06-29,338125.8592822465,613471.0493615937,107939.95052866984,67974.1248316245,194095.87151279105,1321606.8555169257,0.0008591646136986153
2021-06-30,338583.5914369058,613987.4602107818,107017.11831056014,67461.19410557266,193489.0198892017,1320538.3839530223,-0.0008084639992923526
2021-07-01,339152.21147665154,617386.8517858494,107653.56064164502,67091.88348704648,194071.00842179474,1325355.5158129872,0.0036478544800377932
2021-07-02,339011.7122154279,622105.8191064575,107955.8596236691,67009.8130835716,196204.8730692858,1332288.077098412,0.0052307182508477545
2021-07-06,339684.4378909492,620972.6583952097,107271.67691906731,65799.28186227972,197368.80707046413,1331096.86213797,-0.0008941121525580797
2021-07-07,340662.9818964929,623167.2573464109,107939.95052866984,65799.28186227972,197867.5959401048,1335437.067573958,0.0032606232945489033
2021-07-08,340938.19351000374,618089.7229486682,106555.68911298616,64465.655364293445,196426.54504912393,1326475.8059850754,-0.006710358583323028
2021-07-09,340326.6315004869,624687.6922350464,108242.2495106939,65696.69902219508,198033.88760599017,1336987.1598744122,0.007924271096321212
2021-07-12,339990.23133746226,626925.3065572891,108767.30854400533,65696.69902219508,198532.69800763472,1339912.2434685864,0.0021878172670326546
2021-07-13,339256.3171124271,624788.0765272559,108083.14547218224,65778.77355707713,198089.28945194682,1335995.6021208891,-0.002923058108311949
2021-07-14,340265.46783448244,625720.4233747467,108258.14551717402,66107.0469081623,198421.8512517137,1338772.934886279,0.0020788487334695294
2021-07-15,341213.43000702397,623583.3291827274,107096.67687407552,66168.59661221308,197285.67200352336,1335347.7046795634,-0.0025584848016116934
2021-07-16,341152.2912245288,618692.0739812634,106380.66289095611,65717.21145880484,195789.15467057427,1327731.3942261273,-0.005703615939687934
2021-07-19,341886.2552165827,609555.3374960138,104216.77728919427,64629.79203983603,193793.8915319922,1314082.053573619,-0.01028019726871321
2021-07-20,342467.1856260785,618290.4915330872,104837.31052527991,64876.00738166783,196759.10684889083,1327230.1019150044,0.010005500269659295
2021-07-21,341610.96895254374,623296.3487388735,106842.08554427054,65306.863572837625,198172.42451888756,1335228.6913274128,0.006026528030721678
2021-07-22,341916.76239905687,624601.6614929633,107017.11831056014,65429.97124375353,199724.38676180106,1338689.9002081351,0.002592221769351921
2021-07-23,341825.0169000501,631027.5692951754,107939.95052866984,64383.58496081857,202384.751967913,1347560.8736526268,0.006626608180962945
2021-07-26,341763.9527680831,632576.6207253879,108353.63935272692,63049.95433142513,202440.21840988126,1348184.3855875041,0.0004626966744643024
2021-07-27,342039.13949808455,629693.5947201705,108114.96366218074,61716.32370203168,200611.13927716526,1342175.1608596328,-0.004457272159588688
2021-07-28,342314.3759951047,629435.3213765696,108671.86706252894,63398.75251334156,200915.9893879519,1344736.3063354967,0.0019082050916690019
2021-07-29,342191.99889607704,632045.9016054113,109515.14071712324,63788.57969988467,201276.19828068744,1348817.8191991837,0.003035177115734644
2021-07-30,342283.7692785931,628976.4152865632,109005.99077881107,63316.682109866684,199807.47876473406,1343390.3362185683,-0.004023881434067844
2021-08-02,343955.2762201497,627656.7942616849,109515.14071712324,63809.10039930877,199613.51847387617,1344549.8300721429,0.0008631101641227712
2021-08-03,343509.55583312816,632763.0357596806,110310.69363097935,63973.24120625853,201054.54783285316,1351611.0742628998,0.005251753436596784
2021-08-04,343478.9988836353,629650.579349129,110215.19979542645,64116.85718237701,201082.28105383727,1348543.916264405,-0.0022692607784139396
2021-08-05,343080.56413177855,633637.9684066654,110787.9926579952,64034.790910309304,202578.73379077477,1354120.0498975234,0.004134929212068039
2021-08-06,341916.0158937761,634685.0983758302,110183.38160542795,63521.856052850286,201691.9597434067,1351998.3116712912,-0.0015668760139787574
2021-08-09,340904.7003064065,634168.7780853179,110103.84267469124,63747.550695257996,201830.51818830796,1350755.3899499816,-0.0009193219478011994
2021-08-10,340598.185238122,634957.5894315438,110406.14820097487,64034.790910309304,200805.12110002703,1350801.8348809772,3.438441285608107e-05
2021-08-11,340843.4122228552,636535.3932413473,111169.87638057291,64342.54769337754,200417.1359222996,1353308.3654604529,0.001855587188846597
2021-08-12,340874.0438228762,638443.0117486946,111138.0581905744,63809.10039930877,201581.09145548183,1355845.3056169357,0.001874620907718727
2021-08-13,341701.4951595919,639604.9248395333,111981.32530090916,63768.05900046058,202107.6350781105,1359163.4393786055,0.0024472804883592936
2021-08-16,342283.7443950838,641111.0061780423,111376.7142483419,63152.54130291693,202578.73379077477,1360502.7399151598,0.0009853859350179572
2021-08-17,342069.2236608996,636908.3591479464,110485.71330874982,62126.67571940607,200777.43094305063,1352367.4027800523,-0.005979655091039926
2021-08-18,341793.48949369224,629937.423954969,110183.38160542795,62126.67571940607,198643.58782756346,1342684.5586010588,-0.00715992130473464
2021-08-19,342590.2096963496,630912.7408941635,108894.58130399935,61162.351577131645,199419.51511901052,1342979.3985906546,0.00021958991611770173
2021-08-20,342559.5780963286,635933.042208752,109515.14071712324,61182.86814514857,201553.37976650157,1350744.0089338538,0.0057816302702391464
2021-08-23,342682.1791469405,641526.9874556828,110469.79766949102,62003.56804849017,204047.474838732,1360730.0071593367,0.007392961330522363
2021-08-24,342253.16256208153,642545.2744865809,110549.36277726597,63378.22768251029,204435.4815484633,1363161.509056902,0.001786909882763199
2021-08-25,341578.91899248934,643893.6478910502,110692.52499948055,63501.33948483336,204934.31348211173,1364600.7448499652,0.0010558072418425102
2021-08-26,341364.37337479583,640092.5833091305,110040.1932061751,62885.81352447537,203825.80285889388,1358208.7662734706,-0.004684138273130856
2021-08-27,341885.3345267364,645815.6652278618,111281.24658982725,63665.47616037595,205682.57214858627,1368330.2946533877,0.007452115338415721
2021-08-30,342620.8661798799,648655.6758620378,111281.24658982725,63952.72050683443,207760.97035410907,1374271.4794926883,0.004341923044834495
2021-08-31,342222.48119504185,647694.667193632,110978.95415206275,64773.416278768855,207373.0282403894,1373042.5470598948,-0.0008942428414852044
2021-09-01,343005.2984833501,648038.9259999781,111758.55870536223,65532.5623466525,207788.74663910092,1376124.0921744439,0.002244318736624562
2021-09-02,342836.7555070788,650032.6658080842,112331.3646564501,65286.355267635045,207844.14848505755,1378331.2897243055,0.0016039233397724395
2021-09-03,342376.0622148058,649874.7767566928,111933.59147165183,65512.041647228405,208342.98041870596,1378039.4525090847,-0.0002117322717669623
2021-09-07,341516.0383643391,647551.131692367,111504.00009685504,66148.08830701049,208481.51733160336,1375200.775792175,-0.002059938640901149
2021-09-08,342191.77494449285,646762.3203461411,110342.49873245873,65204.280732752995,207760.97035410907,1372261.8451099547,-0.0021370920769930857
2021-09-09,342652.4433532565,643994.0321832597,110008.3750161766,65163.24759671914,207095.889818583,1368913.9879679948,-0.00243966350437419
2021-09-10,342468.20584996225,638916.4072268411,109690.15385063416,65183.764164736065,205516.28048270088,1361774.8115748742,-0.005215211807220954
2021-09-13,342805.9746060017,640551.6705164885,110326.58309319992,65306.863572837625,205156.0285259576,1364147.1203144852,0.0017420712436790886
2021-09-14,343297.3741488238,637094.9100202528,110040.1932061751,64691.34587529398,204435.4815484633,1359559.3047990089,-0.0033631383647377833
2021-09-15,343420.2489180386,642416.2736527942,110056.09575691479,64547.72576776832,206042.82410532955,1366483.1682008454,0.005092726280785609
2021-09-16,342683.1496038055,641397.8960632203,110008.3750161766,63952.72050683443,206375.3428410887,1364417.4840311254,-0.0015116791906333304
2021-09-17,342191.77494449285,637268.6787165765,108258.14551717402,63624.447155749265,204019.78468175564,1355362.8310157482,-0.006636277474710739
2021-09-20,342836.7555070788,624559.4158706667,106821.44133717546,61900.98107699837,200417.1359222996,1336535.729714219,-0.013890820133690474
2021-09-21,343205.2056301579,623969.3355386527,107253.16975302128,62413.91593445738,200749.7192540704,1337591.3461103598,0.0007898153208119041
2021-09-22,343143.8180125692,630056.1010997058,108277.37255177206,63316.682109866684,202440.21840988126,1347234.1921837952,0.007209112186226552
2021-09-23,341823.25017088564,637711.297647609,109733.64699969423,63644.95959235902,204490.94799043154,1357404.1024009793,0.007548732266584812
2021-09-24,340840.5008522602,638761.6877291054,108437.40587514175,62865.29695645844,204906.62332513533,1355811.514738101,-0.0011732597979196013
2021-09-27,340563.99529626267,636934.2589292472,108277.37255177206,63214.091006967705,203022.12081445882,1352011.8385987086,-0.0028025105983308096
2021-09-28,339212.6714370114,624098.8344451567,105732.87281378785,62557.53604198303,197257.93878253925,1328859.8535204781,-0.017124099373439172
2021-09-29,339704.0709798334,625149.315085329,105364.79747888945,62003.56804849017,197435.63620925843,1329657.3878018004,0.0006001643282467217
2021-09-30,339519.85836004856,617508.562646228,104996.72868825062,62537.01947396611,195622.88453669273,1320185.053705186,-0.0071238908485096175
2021-10-01,341472.1757047217,624847.0755045897,105652.84960784343,62516.49877454201,197788.12131382187,1332276.7209055186,0.009159069909477235
2021-10-04,340751.0197526051,616789.028687048,105108.74023494219,61634.25742996398,193402.11672158376,1317685.162826143,-0.010952347849670474
2021-10-05,339766.0806851561,623206.7409290932,105620.84163431758,62208.74199147378,195900.49666258428,1326702.901902625,0.006843621929491173
2021-10-06,339335.1480700765,625796.8096178488,104932.69965267979,62126.67571940607,197121.94264609847,1329313.2757061096,0.001967564704758562
2021-10-07,338935.0710066021,631207.2829874532,105716.85901063557,63275.64484242566,199203.91516426363,1338338.77301138,0.006789593898004487
2021-10-08,338011.6688577979,630056.1010997058,105780.87495768728,63583.40988830824,198371.10031859291,1335803.1551220922,-0.0018946009339492198
2021-10-11,337334.5885681388,625494.6605957856,105156.76855587988,63378.22768251029,197094.14482910273,1328458.3902314175,-0.005498388637960261
2021-10-12,338411.8454553098,623954.9367091883,105572.83294615858,63234.61170639181,196899.81849417905,1328074.0453112274,-0.0002893164912174395
2021-10-13,338965.8270241698,626199.7504461632,107141.15166207014,64055.303346919056,198620.95769149644,1334982.9901708188,0.005202228658848895
2021-10-14,339673.6633313967,636732.8564340969,108325.40087270974,64157.89858122521,201785.580896232,1350675.4001156606,0.011754763963572223
2021-10-15,339119.706646046,641582.047130616,109141.53548289355,64937.55295431144,203562.22959952537,1358343.0718133925,0.005676916672262777
2021-10-18,338688.8486814945,643481.4247984585,108645.43479815131,64855.48668224373,205533.11850972695,1361204.313470075,0.0021064204736309655
2021-10-19,337765.421649181,648445.8966893689,109253.57975088296,65553.0830460766,206921.13607517685,1367939.1172106862,0.00494768028132575
2021-10-20,337580.8108932464,650992.7236103934,109701.66520320663,65573.59548268636,206532.44034132175,1370381.2355308544,0.0017852536632974036
2021-10-21,337365.34458570654,652690.6535037475,109685.63831153524,65101.69376126119,208253.5364746314,1373096.8666368818,0.001981661041188687
2021-10-22,337365.34458570654,652014.4065916367,110213.77314684157,64834.9701142268,207309.76721302033,1371738.261651432,-0.0009894458420676155
2021-10-25,337642.3229283819,655510.9676259203,109813.68329415776,65142.73102870221,208892.02498537843,1377001.7298625405,0.003837079097561924
2021-10-26,337796.22743376746,656101.0479579342,110229.75422869602,64711.87070612525,209169.65864327384,1378008.5589697966,0.0007311749037210991
2021-10-27,338565.6753101673,653194.295579637,109877.69924120947,64280.99798932677,209141.88235828196,1375060.5504786226,-0.002139325240024692
2021-10-28,338719.6295825716,659496.9530239806,111093.91061555796,64239.96072188574,211529.20022332278,1385079.6541673187,0.007286299999813561
2021-10-29,338688.8486814945,660835.0932980758,110277.7498283359,63419.26494995131,212639.58413087728,1385860.5408887346,0.0005637847029709153
2021-11-01,339377.28978618653,661971.9216356967,111253.94393892767,64014.27434229238,212750.66773884086,1389368.0974419443,0.0025309592485838195
2021-11-02,339089.7966677965,664648.383301239,110981.88598034727,63255.12827440873,213444.60115955226,1391419.7953833437,0.0014767130072850243
2021-11-03,338565.42647507373,668706.1817292697,112054.11055577616,63768.05900046058,215026.9665919297,1398120.74435251,0.004815907457547786
2021-11-04,339213.11934017984,671857.3972530967,111702.04247977048,63603.92645632516,217469.79396294648,1403846.2794923186,0.004095165001260392
2021-11-05,340662.7579449087,674188.5134081823,111910.09757981829,63583.40988830824,217802.8940628101,1408147.6728840277,0.003064005977395645
2021-11-08,340200.12373890565,674764.1043520559,112054.11055577616,64239.96072188574,217997.2203977338,1409255.5197663575,0.0007867405554566886
2021-11-09,340539.410389016,672533.7347238834,111926.104838711,64055.303346919056,217025.67485113087,1406080.2281496604,-0.002253169543890432
2021-11-10,339213.11934017984,667123.3066336171,110629.81790434159,63911.6832393934,213750.01110243952,1394627.9382199715,-0.008144833915173955
2021-11-11,338164.45360526233,667339.1532375697,111029.93393406365,65040.13992580324,214110.887487295,1395684.5681899942,0.0007576429103890447
2021-11-12,338287.85092817375,672375.4834377884,111317.95988597938,65081.177193244264,216637.00064927965,1403699.4720944655,0.005742632746069232
2021-11-15,337424.26873586874,672605.6835918676,110949.89763960011,64896.515686870414,216442.69584635983,1402319.0615005665,-0.0009834089285787329
2021-11-16,336930.7789782605,675267.7011486074,110709.841110286,64937.55295431144,218469.13732654514,1406315.0115180106,0.0028495298446333805
2021-11-17,337146.61853844067,673627.3665731109,110853.88026328212,64588.76303520935,218080.52772070552,1404297.1561307488,-0.0014348530526483438
2021-11-18,337670.9638476541,675915.1956811274,110965.87872145456,63850.133535342626,219884.909644983,1408287.0814305616,0.0028412257921295314
2021-11-19,338195.30915686756,674706.5543135362,109493.6101031588,63665.47616037595,220551.13137671418,1406612.0811106525,-0.0011893884009839262
2021-11-22,337485.95495556976,672807.1313663558,108613.4399131446,62947.37149134049,217802.8940628101,1399656.7917892206,-0.004944710353930737
2021-11-23,336036.2914673315,673699.2701617572,108229.36386361305,63049.95433142513,216748.0196612316,1397762.8994853585,-0.0013531119307048645
2021-11-24,336221.35012643464,675497.9465820246,107541.23497049439,62988.404627374344,218136.05875868537,1400384.9950650134,0.0018759230056974996
2021-11-26,337794.3860540749,660432.2883077754,104916.7054823062,61018.731469605984,213583.4610525077,1377745.5723662702,-0.016166570463497565
2021-11-29,338657.89359585184,668533.4410550345,105652.84960784343,61141.839140521886,217247.7344070387,1391233.7578062902,0.00979004085409918
2021-11-30,338657.89359585184,655525.4117347227,104884.69750878036,61203.39297597984,214027.5801643233,1374298.975979658,-0.012172492028467596
2021-12-01,340304.42446139455,648244.3583562048,104276.59182160611,61121.31844109779,210057.93993091278,1364004.633011216,-0.007490613868138651
2021-12-02,339337.95990663406,658173.0304619981,105476.82865835972,61962.534912456314,212306.5055630175,1377256.8595024657,0.009715675570685978
2021-12-03,340512.41178136144,652446.1450788799,104676.65549725166,61059.76873704701,208753.2296884346,1367448.2107829747,-0.0071218732016584685
2021-12-06,339801.5645695021,660173.1999360914,105892.89959289799,61511.14975904808,210724.1831946478,1378102.9970521876,0.007791729284659432
2021-12-07,339028.90672039497,673828.8143475992,108037.3225667175,62434.43663388148,216970.14381315102,1400299.6240817439,0.016106653187051734
2021-12-08,337730.7340371345,675613.0466590641,108405.3979016159,64163.76111410501,218274.83252362531,1404187.7722355449,0.0027766544294764994
2021-12-09,338225.2191351171,671051.6061551438,107397.20236175784,62480.53074370122,215748.69782963683,1394903.2562253566,-0.00661201884375251
2021-12-10,338348.8652931221,677368.571870276,107653.2399729264,62522.43973805557,217775.160841826,1403668.277716206,0.00628360529788119
2021-12-13,339523.34205135884,671368.2445653474,106517.00599470537,61579.56586181898,215249.00461583363,1394237.1630890644,-0.006718905582511314
2021-12-14,339616.0828907399,666749.2087435696,105844.88436047942,61391.00017566744,212445.30085996134,1386046.4770304176,-0.0058746720253098905
2021-12-15,339368.8154582393,677167.1693751258,107253.16975302128,61286.23595259591,217025.67485113087,1402101.0653901133,0.01158300866944395
2021-12-16,339337.95990663406,671195.5944497882,107381.20819138426,61370.04567849026,212637.7969745561,1391922.605200853,-0.007259434031189671
2021-12-17,339492.4616162443,666475.0035932389,105812.89601973226,60971.95154619567,211339.71858926976,1384092.031364681,-0.005625725027320838
2021-12-20,340296.0994345034,656990.9680657766,107085.9615128823,60091.9411614906,208865.1530445491,1373330.1232192018,-0.007775428151889696
2021-12-21,339461.63094814843,668658.4573070826,107281.0417545029,61076.70750645285,213452.82638503046,1389930.6639012173,0.012087800596044973
2021-12-22,339430.6509789964,675344.1326710476,108606.88256506181,61370.04567849026,216316.64749570683,1401068.359389303,0.008013130278617497
2021-12-23,339214.33863213845,679546.1910697502,109350.67038576938,61726.23907924486,217845.87194253397,1407683.311109437,0.004721362577210231
2021-12-27,339245.2439507623,689163.250771851,110547.16390605258,61914.808896803566,221182.40666616487,1422052.8741916344,0.010207951581717944
2021-12-28,339523.34205135884,688600.0663665725,110595.65686941928,61747.18944501486,220348.2783682581,1420814.5331006236,-0.0008708122697017595
2021-12-29,338472.53633463645,689480.9758861652,110773.51675584039,61411.94641003027,220264.84185326318,1420403.8172399355,-0.00028907070635875165
2021-12-30,339222.6885425389,687574.806317632,110336.96228886787,62301.53941188924,219680.98003633347,1419116.9765972614,-0.0009059681669785213
2021-12-31,338875.1763995749,685842.0566134031,110336.96228886787,62086.898531152554,218374.1381254722,1415515.2319584708,-0.002538018146627241
2022-01-03,337419.39156803436,689813.0545506058,111387.931109234,62527.079308309905,219986.82061929812,1421134.2771554822,0.0039696112554274965
2022-01-04,336861.9511913734,689581.948809768,111533.46235341064,62233.62958827884,217623.4248105565,1417834.4167533873,-0.0023219905783286032
2022-01-05,335622.9763768781,676340.5045023833,110530.99958493034,61353.259771149795,210672.39872534128,1394520.1389606828,-0.016443582915761423
2022-01-06,335653.9563460301,675705.1901117689,110126.76067168318,61751.51915973128,210227.5259933902,1393464.9522826036,-0.0007566665038380993
2022-01-07,334631.8413155987,673033.7544527377,110676.4915635496,62107.86129114407,207919.74735064394,1388369.6959736738,-0.0036565371095866883
2022-01-10,334662.8710517694,672196.2225388901,109172.78432231002,62317.47236543057,207752.96044866956,1386102.3107270696,-0.0016331278716178455
2022-01-11,334569.9311443134,678318.7587769146,110530.99958493034,63617.06433113262,210088.47231239997,1397125.2261496908,0.007952454402041287
2022-01-12,334569.9311443134,680152.707801436,111549.62667453288,64602.23555399774,210700.19654233698,1401574.697716617,0.0031847335397332532
2022-01-13,334879.65618530527,670781.1526696375,110725.02379247369,63721.86986827587,205584.23548691353,1385691.9380026057,-0.011332082221437667
2022-01-14,333919.5259766872,671055.5001782066,110417.79698299819,63826.675405419126,205945.6932358735,1385165.1917791846,-0.00038013227108790737
2022-01-18,331813.3359775204,659171.3040255272,108833.23541484962,62925.346959705734,201441.37028237162,1364184.5926599745,-0.015146640446733639
2022-01-19,332308.9159499148,652326.8340234121,109140.44259154642,63113.999405407885,199244.8905676276,1356135.0825379086,-0.005900601843310982
2022-01-20,332370.85100470943,645106.8171924353,108332.02366338816,63638.02295971697,196492.23919293025,1345939.9540131802,-0.007517782451029076
2022-01-21,333114.19607979164,632442.9561197936,106747.44246246091,62589.96758828446,191515.28875448933,1326409.8510048199,-0.014510382094035879
2022-01-24,333145.200932453,635128.7906082892,105098.2039770447,61877.28745686605,193100.1088353079,1328349.5918099608,0.0014623992755116166
2022-01-25,332618.64099090657,627374.4775896386,104354.44887763495,61835.36606829018,188929.5319417857,1315112.4654682558,-0.009965092339636716
2022-01-26,331751.3760392164,625800.5225235599,104596.99222558325,61143.64456545612,188818.31914179894,1312110.8544956145,-0.002282398693234544
2022-01-27,331937.25585412834,622710.3435472739,104435.28357176526,60745.38930828181,187150.04101398154,1306978.3132954307,-0.003911667358438842
2022-01-28,332185.04584032553,638175.6825375059,104742.4842042025,60892.112102593754,193739.6093502368,1329734.9340348644,0.017411628416430958
2022-01-31,332030.1459945656,649669.7971938454,106391.74232239739,62757.65727399509,199550.7096185884,1350400.0524033918,0.015540780225892448
2022-02-01,332159.5292944884,654059.6290069788,107685.2414021927,63176.8794225681,201024.33843142402,1358105.617557652,0.005706135111996025
2022-02-02,332092.2552339257,660413.2257065033,108315.83316522767,63051.1152568405,202470.16942726396,1366342.5987897613,0.0060650520295484345
2022-02-03,331471.4863259461,644890.2913984136,106812.1259239881,62464.195159742514,195157.642529081,1340795.7413371715,-0.018697256072684798
2022-02-04,329857.3926078634,647922.6486601521,106537.2604780549,62527.079308309905,197354.18683983662,1344198.5678942169,0.0025379156959819404
2022-02-07,329484.91135626816,645843.2856240043,106601.9243068034,62506.12067972556,195991.7492949839,1340427.9912617854,-0.0028050741330116757
2022-02-08,328802.08297594707,651157.1328864478,106973.8149450274,63009.18560545029,198132.74103575578,1348074.9574486283,0.005704869069202756
2022-02-09,328522.7406998826,660687.6184944103,108784.73590722335,63973.40646254541,201941.86018031798,1363910.3617443796,0.011746679372875102
2022-02-10,326722.3939142477,648817.9117298713,107394.20509087769,63533.21742257372,197687.84677180086,1344155.5749293712,-0.014483933379421554
2022-02-11,327094.87516584294,636024.0083986704,105389.25992113841,62694.77312542771,192126.9914524225,1323329.908063502,-0.015493494394771545
2022-02-14,326505.1857610527,633944.6453625226,104354.44887763495,62296.50960543905,192266.00206940502,1319366.7916760545,-0.0029948060293196743
2022-02-15,325636.0047791419,644168.221796309,106763.61987210227,63596.1015711411,196686.888507912,1336850.8365266062,0.013251845476829782
2022-02-16,325232.46890786657,644890.2913984136,107119.34618920404,64078.20786828149,196520.08007393373,1337840.3944376996,0.0007402156501352675
2022-02-17,326194.68933127075,631114.4150653414,105243.73522122134,63407.44912543895,190848.01195456856,1316808.300697841,-0.015720928914467747
2022-02-18,326629.3047057355,627028.0000957334,104629.31432356816,62778.61590257944,188818.31914179894,1309883.5541694155,-0.0052587354778639295
2022-02-22,326691.3392945676,620298.9018466854,102996.24670353376,61772.4819197228,186260.31708208332,1298019.286846593,-0.009057497733335196
2022-02-23,325698.0891349927,609295.6604929367,102203.96591945947,61227.49147401503,181756.01566058528,1280181.2226819892,-0.013742526282440437
2022-02-24,325139.3796993544,618464.9981015021,100199.02074972019,59990.78365688036,187483.7009459458,1291277.8831534027,0.00866803877045319
2022-02-25,325263.5981780747,632110.7868966771,103222.62573035982,60934.03762257679,190653.3841715907,1312184.432599279,0.01619058896511172
2022-02-28,326753.44853392773,630493.5900628672,100764.92905122798,60347.12578829315,191042.63973754641,1309401.7331738623,-0.002120661818784564
2022-03-01,328934.5518310304,620890.9291902308,98097.05693194969,59592.524268298876,188262.19054585334,1295777.252767363,-0.010405118659400858
2022-03-02,325944.61006221257,632313.0044199103,99616.94812709017,59781.172582593856,191431.87377149827,1309087.608963305,0.01027210206655127
2022-03-03,325913.50567551376,629165.0942877528,96755.03216748986,58879.848268287635,188734.86109480012,1299448.341493844,-0.007363347879439819
2022-03-04,327562.2372386242,624053.3739898665,92664.2875011023,57789.86324546492,185954.47649911867,1288024.2384741765,-0.00879150225128178
2022-03-07,325789.13789573737,605656.7412201747,89608.3538782182,55651.83111402403,178586.37549894812,1255292.4396071024,-0.025412409090879273
2022-03-08,324482.55458631355,601064.8277218218,91726.48856137051,55882.400816894886,177752.2256690375,1250908.4973554383,-0.0034923672869696665
2022-03-09,322989.4196072251,617179.8799321328,96625.67833295459,57223.9141711728,184230.60273730982,1278249.4947807952,0.02185691238260734
2022-03-10,321278.5539212452,614392.9366820207,94475.21500755781,56322.58572545941,182868.18672446097,1269337.478060744,-0.006972047911178336
2022-03-11,321029.6690606362,606580.8925074986,93893.12929640866,55127.79516549344,179309.25869886228,1255940.744728899,-0.010554114696362693
2022-03-14,318727.6956098326,602147.8642059718,95558.51901442798,53681.484536886615,176417.62900518824,1246533.1923723072,-0.007490442838226863
2022-03-15,317918.8820216268,615389.2632340186,96269.95856011238,53702.44316547096,181728.23937559343,1265008.7863568221,0.014821582046566695
2022-03-16,317918.8820216268,629035.0973085315,100053.50913832226,57957.557062582724,187594.9137459326,1292559.9592769959,0.02177943206190691
