date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,balanced_portfolio_value,balanced_portfolio_return
2021-01-05,340879.0429472685,529146.9543385808,96477.2716582528,64168.04352719111,169761.57430542682,1200432.8867767202,0.005323153537670544
2021-01-06,339792.15638784424,532310.5318037826,97621.14306810178,63576.73164655112,167710.53232680773,1201011.0952330874,0.00048166662437898466
2021-01-07,338886.3470850634,540219.4301874393,97918.86768575538,64106.873902491505,171688.3550785658,1212819.8739393153,0.009832364374565694
2021-01-08,338524.11792126525,543297.33912679,98373.28154859469,65534.19268820133,173463.16295475818,1219192.0942396095,0.005254053332418573
2021-01-11,337678.6511150298,539635.1002053526,96822.00370388821,64738.97104147504,171384.46311468715,1210259.1891804328,-0.0073269053345921265
2021-01-12,337889.986712209,539749.1136028648,97276.42411098871,65391.46080963035,170921.7833740258,1211228.7686097187,0.0008011337058655421
2021-01-13,339188.25863581995,541202.6259434276,96978.69294907394,65656.53606900839,171667.6412889848,1214693.7548863147,0.00286071992871606
2021-01-14,339067.52387572185,539307.3230073422,97668.16358460597,66268.2364474123,170169.0244512075,1212480.2713662898,-0.0018222564421038756
2021-01-15,339399.7186505178,535374.3135866504,95975.84382317046,65574.96555232132,169181.49130313314,1205506.3329157932,-0.005751795402524795
2021-01-19,339973.35806200636,539578.0935065965,96837.67066512843,66777.99020558878,171073.7132069608,1214240.8256462808,0.00724549717574785
2021-01-20,340124.3013956328,547045.156015383,97448.79995019817,68062.58124413546,174809.83919359767,1227490.677798947,0.010912046336124526
2021-01-21,339973.35806200636,547543.8627509662,97809.17932429031,68042.18448355584,175845.73322670205,1229214.3178475208,0.0014041980764076811
2021-01-22,340033.65079154423,545605.770831303,97104.0548160404,67348.9177198727,175755.94476251004,1225848.3389212703,-0.002738317376700161
2021-01-25,340637.598310576,547757.6265514645,96477.2716582528,67797.51011616527,177137.1152746434,1229807.121911102,0.0032294231383593885
2021-01-26,340697.9656906251,546902.6166288189,96868.99804334772,67471.26110067977,176936.83532268132,1228877.6767861529,-0.0007557649556498847
2021-01-27,340818.7253342269,533536.0173493212,94565.59480667066,65636.13517702091,172579.19875458878,1207135.6714218284,-0.01769257085146636
2021-01-28,340546.9974734949,538124.4906073384,95380.40767638563,66105.11193966954,173269.80554266126,1213426.8132395498,0.005211627795168372
2021-01-29,339943.1494884781,527351.492364177,93547.07217526578,64514.67690903268,169975.67780511343,1195332.0687420669,-0.014912102073279865
2021-02-01,341540.4355276713,536129.6183856576,94769.28493557706,66268.2364474123,173684.14593029837,1212391.7212266165,0.01427189392024153
2021-02-02,340336.45814843505,543710.5131745653,95772.14715000289,67206.18170989386,176301.51195950402,1223326.812142401,0.009019437137628428
2021-02-03,339670.87419066404,544138.0407755619,95866.15546170539,67532.43072537937,175824.99790511525,1223032.499058426,-0.00024058418490779943
2021-02-04,339912.86626443866,550322.6563194013,95944.50335642885,67695.55523312213,177779.37194368878,1231654.9531170796,0.007050061274162189
2021-02-05,339852.3495833672,552488.5939166981,96571.28651421647,68164.53199577077,178704.75295701725,1235781.5149670697,0.003350420375078711
2021-02-08,339731.44063874293,556478.6100361459,96837.67066512843,68511.16537761233,179554.19058588406,1241113.0773035134,0.00431432439462065
2021-02-09,339973.43271251756,556108.0891339052,97401.76634517165,69204.43214129547,179623.276026498,1242310.9963593879,0.0009651973521036528
2021-02-10,340517.93354113825,555865.799344355,96963.04562061724,69469.4908750421,179126.05894853114,1241942.3283296835,-0.00029675985384070014
2021-02-11,340124.67464818875,556763.5982505785,97730.8445180892,70162.76590154094,179837.3687601817,1244619.2520785793,0.002155433217656766
2021-02-12,339307.7989877391,559513.9111093095,98326.26757635169,70285.11341375587,180942.3159358913,1248375.4070230476,0.0030179148668922906
2021-02-16,337704.3308908792,559029.3768095569,99266.44885729428,70468.6305506704,180003.0683108267,1246471.8554192274,-0.0015248230565191312
2021-02-17,338188.33992193214,559157.7437602903,98232.24617612685,70611.35416642568,179637.08880821962,1245826.7728329948,-0.0005175267964759867
2021-02-18,338279.13982704305,556777.9065244521,97950.20815249698,69551.05312891348,178794.55218721216,1241352.8598201177,-0.003591119656791042
2021-02-19,337220.17255880387,555794.6202097684,98153.91136992573,69979.24876462642,177931.30177662373,1239079.254679748,-0.0018315542775638738
2021-02-22,336373.0634413222,551519.615875888,97856.19329653331,67940.23786332841,173912.05144570372,1227601.1619227757,-0.00926340483356658
2021-02-23,336373.0634413222,552189.2974283918,97903.20072451515,68327.65650351351,173718.6832676039,1228511.9013653465,0.0007418854517409201
2021-02-24,336100.78814350814,558274.1625692451,98702.3466329899,67899.45673639272,174823.65197531928,1235800.406057455,0.005932791276997973
2021-02-25,333650.08651164797,544822.0306019393,97057.0408437974,66288.62081376837,169423.1880682543,1211240.9668394073,-0.019873305671098795
2021-02-26,336161.25505757215,542014.8468824953,95960.17686193025,65452.6263029221,169872.0765591998,1209460.9816641198,-0.0014695549638914507
2021-03-01,336850.7908806936,555153.3288082734,97636.82966212551,67083.84246049465,174485.23344013805,1231210.0252517252,0.01798242681436535
2021-03-02,336464.5352010338,550821.3630549847,97965.88165799838,66451.74532151112,171985.30297057345,1223688.8282061017,-0.006108784765690878
2021-03-03,335191.1218976492,543525.3206424665,97307.74494494681,66472.13381927504,167537.8887042918,1210034.2100086294,-0.011158570612669227
2021-03-04,333796.52593109926,536799.3452175091,96163.88007935898,65044.819164973065,164395.69079967894,1196200.2611926193,-0.011432692316948101
2021-03-05,334493.7865891186,546674.6351131423,96837.67066512843,65534.19268820133,167178.77791153538,1210719.062967126,0.012137434044723783
2021-03-08,333281.1388018427,543952.8935228109,96712.31534242314,63760.24465205779,163311.44664754742,1201018.0389666818,-0.008012613575828054
2021-03-09,333796.52593109926,551719.1166818604,98216.57921488662,65248.72893105936,168746.42635991212,1217727.3771188178,0.013912645447450744
2021-03-10,334220.93897071877,555153.3288082734,98874.70283941586,65085.608554724466,168435.65492017995,1221770.2340933124,0.0033200017101202572
2021-03-11,334554.45257121243,560782.1403590782,99783.54365361683,67063.4580941386,172006.01676015442,1234189.6114382003,0.010165067864911892
2021-03-12,332280.6477673691,561537.3998787376,99720.87580865594,65738.09419147192,171198.00671044958,1230475.0243566842,-0.0030097377640276868
2021-03-15,332947.6749683565,564886.1698760381,99579.84698044926,65819.65231393544,172841.63084129672,1236074.9749800758,0.004551047776300443
2021-03-16,333129.54849711934,564173.6540606088,99705.1892146322,66105.11193966954,173214.56518177767,1236328.0688938075,0.0002047561182410007
2021-03-17,332220.0564357865,566097.4829857461,100222.27746669359,66186.67419354092,173304.34287996677,1238030.8339617338,0.0013772760732109202
2021-03-18,330855.74369327596,557860.8526834267,98984.39120088091,65024.43066720915,169126.25094224952,1221851.6691870422,-0.01306846673835893
2021-03-19,331249.87350885605,558724.8507377084,99047.08522288648,65697.31306453623,169595.84245677313,1224314.9649907604,0.002016035060423693
2021-03-22,331674.28654847556,561274.9607794603,99859.78445330591,65595.35818149308,172012.9285340167,1230417.3184967516,0.00498430034793973
2021-03-23,332401.9050810456,556857.2812209728,97947.06690713554,64555.45803596837,171419.00045199267,1223180.711697115,-0.005881424692947057
2021-03-24,333402.39611551916,554026.5069613763,97773.9515664139,62822.28699535266,169202.2050927141,1217227.3467313761,-0.0048671180871376896
2021-03-25,333250.83069429954,557143.1750223594,98277.54555194339,62965.01887392365,168905.24643470356,1220541.8165772294,0.0027229669582709004
2021-03-26,332856.62622820825,566121.6168780709,99583.7015502782,64575.85066514014,171795.51728759886,1234933.3126092963,0.011791071667192066
2021-03-29,332189.72344473953,565835.6777973366,99206.02569391459,64269.99841023426,171437.04427285428,1232938.4696190793,-0.001615344707158406
2021-03-30,331977.4422744186,564334.4410242965,99300.43320554846,64494.292542676616,170565.4609760207,1230672.070022961,-0.0018382098149785087
2021-03-31,331856.20984424587,566621.9083908238,99143.06990146224,64800.148928990355,172945.08136316974,1235366.4184286918,0.003814459204914966
2021-04-01,333639.32588929497,572740.8688804961,100732.50733304914,65330.29118493074,175476.91149932917,1247919.9047871002,0.010161751340444836
2021-04-05,332980.37189225777,580961.515573077,102463.57566487034,65554.58118596525,178700.46808786277,1260660.512404033,0.010209475438334614
2021-04-06,333223.35930618155,580618.4339555434,101535.10206716032,65860.43344087113,178596.71611790854,1259834.044887665,-0.0006555829331023055
2021-04-07,333344.8654548953,581290.2889167368,101755.42116369888,64759.367802054665,179129.38564342746,1260279.3289808133,0.00035344662652603276
2021-04-08,333982.90337403724,584049.7029243559,102463.57566487034,65432.23780515818,181059.32085541633,1266987.740623838,0.0053229561802381475
2021-04-09,333709.4336680441,588295.6831963598,102589.46761699155,64902.095549217796,182684.96576141927,1272181.6457920326,0.0040994123318329745
2021-04-12,333436.01372905844,588510.216745769,102117.34498342706,64433.11878656916,182643.47358623988,1271140.1678310635,-0.0008186550752512511
2021-04-13,334377.82946173666,590254.3319398793,102746.8440096001,64535.06953820445,184587.29694197068,1276501.3718913912,0.004217634054846542
2021-04-14,334347.5462376972,588238.631218256,102794.06085393937,64942.876676153486,182850.97752614837,1273174.0925121943,-0.0026065615380160834
2021-04-15,335805.81909029227,594557.7717041163,103691.05655542322,65473.02306350172,185811.6929198638,1285339.3633331973,0.009555072548640187
2021-04-16,335532.2996172917,596544.9464366878,104918.55707875961,65738.09419147192,185943.12428327577,1288677.0216074868,0.0025967136536098057
2021-04-19,334894.38611566846,593614.1048186714,104981.49323842846,65452.6263029221,184428.17541909806,1283370.7858947883,-0.004117583866033003
2021-04-20,335380.48536103475,589267.8760708566,103140.26535833797,64942.876676153486,183397.48136539472,1276128.9848317776,-0.005642797188936788
2021-04-21,335805.81909029227,594843.7107848506,104084.4975369446,65432.23780515818,184753.287174694,1284919.5523919398,0.006888463207597173
2021-04-22,335866.5597228973,589410.8682508976,103722.54099591057,65391.46080963035,183259.11669611465,1277650.5464754505,-0.005657168110608679
2021-04-23,336048.8811547273,595801.5501061262,104745.44173803796,66186.67419354092,185721.75373163118,1288504.3009240637,0.008495088487657787
2021-04-26,335684.26317457104,597045.3285081361,105060.17489047156,66288.62081376837,186551.85561928828,1290630.2430062355,0.0016499301404326872
2021-04-27,334863.95359060663,596916.7351606641,105091.6396981754,66370.18306763974,185970.7929107306,1289213.3044278165,-0.0010978656250286711
2021-04-28,335015.8922643823,596745.0811535281,105422.13797576676,66961.49494827974,185694.0851041763,1289838.6914461332,0.00048509196745705196
2021-04-29,335410.79346857796,600548.0482876214,105453.62896051529,66696.43208312526,185860.0753368996,1293968.9781367395,0.0032021730453561936
2021-04-30,335319.7447284297,596602.1795321824,103879.9239327803,65717.6974308923,184836.33612107014,1286355.881745355,-0.005883523113782041
2021-05-03,336437.3942658454,597888.928035161,105217.57091586362,65717.6974308923,183950.87544649752,1289212.4660942599,0.0022206796652797234
2021-05-04,335715.4670882485,594200.2912540137,103455.00505503273,64942.876676153486,181239.17769987576,1279552.817773324,-0.007492673686440798
2021-05-05,336111.3636325934,594386.1629763279,104950.02188646345,65207.94780412367,180630.46789586905,1281285.9641953777,0.0013544938497105363
2021-05-06,336446.2955927997,599132.7064371709,105736.87767246153,65819.65231393544,181211.53060442672,1288347.0626207942,0.005510946519929005
2021-05-07,336446.2955927997,603493.1981795115,107342.04750790035,66451.74532151112,182761.08140192734,1296494.36800365,0.006323843643716964
2021-05-10,335776.3570218759,597517.1845905324,106523.72691419843,65146.77817942407,179163.92298073295,1284127.9696867638,-0.009538335547055299
2021-05-11,334619.3736324441,592184.4094149994,105296.24602364555,65044.819164973065,178527.5014852598,1275672.3497213218,-0.006584717539876106
2021-05-12,334010.5240631776,579603.3162594257,104115.96234464843,63433.99976798014,174155.6322613325,1255319.4346965645,-0.015954657188582577
2021-05-13,334436.7038315619,586565.7857174276,104965.7477460542,63332.04901634484,175511.4703686405,1264811.7566800292,0.007561678502778335
2021-05-14,334984.8127682234,595572.7988415387,106901.40931482322,64412.73028880524,178970.242588549,1280841.9938019395,0.012674010213177933
2021-05-17,334741.2032667064,594057.3443533204,106854.19247048395,64514.67690903268,178112.48283943994,1278279.8998389835,-0.0020003200826910206
2021-05-18,334497.618648693,588939.057447849,106948.60652637898,65330.29118493074,177033.34177268337,1272748.9155805353,-0.004326896057072482
2021-05-19,334284.4416722378,587395.0316912311,105784.08142827846,65146.77817942407,176867.34077395717,1269477.6737451286,-0.002570217735298308
2021-05-20,334984.8127682234,593714.2174564392,107420.73570420462,65493.40742985778,180077.06304876335,1281690.2364074884,0.009620147652011246
2021-05-21,335319.7447284297,593228.1889382122,107483.68495239581,64677.80141677544,179053.25923691646,1279762.6792727297,-0.0015039180919108608
2021-05-24,335593.73698800115,599275.6986172119,108176.11359397652,65289.51005799505,181792.5933129844,1290127.652570169,0.008099137023850123
2021-05-25,336263.52625790256,597946.0252926124,108223.31080553228,65962.38006109856,182013.96386462898,1290409.2062817747,0.00021823709541046732
2021-05-26,336293.9836664682,599132.7064371709,107908.57765309869,66451.74532151112,182235.3344162736,1292022.3474945223,0.0012501005145459931
2021-05-27,335837.2967225108,599447.2167863047,108239.06284216771,66574.0969651339,181654.22864370432,1291751.9019598216,-0.00020931954870995195
2021-05-28,335867.75413107633,600519.4317398741,108506.59878304556,66920.72208415976,182290.65013917748,1294105.156877333,0.0018217545597889462
2021-06-01,336650.4717082857,599990.5236793739,109340.64523633821,68429.61138655666,181183.86197697188,1295595.1139875264,0.001151341606418388
2021-06-02,335989.7579498647,600934.009447428,109498.00854042443,68531.56213819196,181598.91292080042,1296552.2509967096,0.0007387624411745453
2021-06-03,335806.73977993027,598703.7751763954,108726.91133532295,67695.55523312213,180160.0473991221,1291093.0289238929,-0.004210568504755541
2021-06-04,336416.9828254057,604179.4066939263,109623.9070368068,68348.04500127744,182512.0422228279,1301080.3837802443,0.007735581118175183
2021-06-07,336600.0756458513,603593.2655379316,110127.49447807512,68021.79598579192,183314.43241901856,1301657.0640666685,0.0004432318660809731
2021-06-08,336813.7254088774,603721.8588854036,110111.74898570086,67695.55523312213,183425.14999284956,1301768.0385059533,8.525628012812092e-05
2021-06-09,337454.5502804371,602821.1621009272,109922.89469686613,67552.83161736686,183591.16175757867,1301342.6004531758,-0.00032681556175373494
2021-06-10,338156.3148526316,605623.3650921241,110064.53868562277,68123.74260601937,185583.3890623511,1307551.350298749,0.004771034040852218
2021-06-11,338553.0076690958,606624.1292350205,110426.47559387329,67879.0682386288,186081.44588854423,1309564.1266251625,0.001539347824430548
2021-06-14,338217.2794367702,607982.3285486719,110709.76357138656,68103.36237107115,187575.63789912936,1312588.3718270292,0.002309352509266116
2021-06-15,337546.07180715614,606867.143494134,110725.48288671614,67552.83161736686,186579.52424674312,1309271.0540521163,-0.0025273100433576
2021-06-16,336691.62205607415,603478.8446262901,109639.63289639755,66696.43208312526,185777.09098654086,1302283.6226484277,-0.00533688679824007
2021-06-17,337606.9617407836,603278.7099094499,108632.47764664442,67083.84246049465,188073.71625732825,1304675.7080147008,0.001836839014690561
2021-06-18,338095.30050148553,597181.8352366472,106508.01414313003,66451.74532151112,186717.910448029,1294954.8056508028,-0.0074508188542040665
2021-06-21,338125.73302654736,603660.2789725297,109368.57326353551,66696.43208312526,188516.4358286117,1306367.4531743494,0.00881316280208777
2021-06-22,338247.81149584695,606887.5192005996,108130.91238207753,66451.74532151112,190314.98274120016,1310032.9711412352,0.002805885861576707
2021-06-23,337851.24309690134,606156.0313384834,107462.63206421294,67221.67108506965,190481.01603793507,1309172.5936226025,-0.0006567602019078578
2021-06-24,338064.76844240876,609741.9292796962,108496.85437816389,67461.2093853688,191283.42776613153,1315048.189251769,0.004488022173538164
2021-06-25,337576.5789827292,611907.7763182975,108719.62102837992,67933.11118477871,191698.4787099601,1317835.5662241455,0.0021196006314889715
2021-06-28,338095.30050148553,613141.3215877268,107876.34062257683,68056.21061322321,193303.34523036465,1320472.5185553771,0.0020009721992759744
2021-06-29,338125.73302654736,613471.3174737747,107939.97047392966,67974.15259040926,194095.86739442454,1321607.0409590853,0.0008591791103305102
2021-06-30,338583.4899611651,613987.5020375707,107017.13148508673,67461.2093853688,193489.01571639045,1320538.3485855816,-0.0008086309624441013
2021-07-01,339152.25917330367,617386.9849042967,107653.58051662197,67091.890442996,194070.96123718598,1325355.6762744044,0.0036480028724517055
2021-07-02,339011.560875833,622105.9532423894,107955.88611709434,67009.82002595847,196204.8691401319,1332288.0894014072,0.005230605829892987
2021-07-06,339684.36104968574,620972.8375661618,107271.71633310977,65799.30099884221,197368.80324573454,1331097.0191935338,-0.0008940034947010345
2021-07-07,340662.9546008769,623167.3917112057,107939.97047392966,65799.30099884221,197867.6567561423,1335437.2745409966,0.003260660406325888
2021-07-08,340938.1661521311,618089.8109393179,106555.71526279584,64465.67014905789,196426.5842038693,1326475.946707172,-0.006710407148778019
2021-07-09,340326.5793974543,624687.8269276712,108242.27607440203,65696.70987898941,198033.90537293523,1336987.2976514525,0.007924268035446547
2021-07-12,339990.2041940316,626925.4417323793,108767.34832509042,65696.70987898941,198532.7373513372,1339912.441481828,0.002187862095259785
2021-07-13,339256.3150185216,624788.2112415252,108083.17199684469,65778.78855884266,198089.35028787394,1335995.837103608,-0.0029230300853752
2021-07-14,340265.39086178207,625720.5130106972,108258.20480608904,66107.0578327692,198421.86905346558,1338773.0355648028,0.0020787478404240556
2021-07-15,341213.3777033853,623583.3730785386,107096.67043534307,66168.60754699146,197285.64663932938,1335347.6754035878,-0.002558581679059535
2021-07-16,341152.1394007057,618692.2073811374,106380.70863059617,65717.22645039683,195789.1722361293,1327731.4540989655,-0.005703549303982092
2021-07-19,341886.15299373434,609555.5142052094,104216.8224977956,64629.81098313295,193793.88738653305,1314082.1880664055,-0.010280140604052135
2021-07-20,342467.13303882326,618290.579567026,104837.32970912149,64876.01810283768,196759.10296946098,1327230.1633872695,0.010005443677925774
2021-07-21,341610.96632598387,623296.5284108502,106842.13139714822,65306.87436520919,198172.4638302675,1335228.964329459,0.006026687128459773
2021-07-22,341916.75970332226,624601.7961670385,107017.13148508673,65429.98205646941,199724.38314840628,1338690.052560323,0.002592130880415766
2021-07-23,341824.9893415659,631027.6600754311,107939.97047392966,64383.595600612505,202384.7701252032,1347560.9856167424,0.006626577256963584
2021-07-26,341763.77592239,632576.7118396439,108353.65285524887,63049.96061942033,202440.25810415353,1348184.3593408566,0.00046259407237791983
2021-07-27,342039.0621241554,629693.7757714954,108115.00982743519,61716.33390104386,200611.2003393444,1342175.3819634742,-0.004457088777027662
2021-07-28,342314.29855891335,629435.4570928589,108671.88064314707,63398.76299038572,200915.98588146377,1344736.385166769,0.0019080987758457457
2021-07-29,342191.97125457646,632045.9926052357,109515.154504689,63788.594372758096,201276.25940253347,1348817.9721397927,0.003035232048486325
2021-07-30,342283.74161633285,628976.5056245575,109006.00444142644,63316.69670475605,199807.49669079983,1343390.4450778724,-0.004023913659239042
2021-08-02,343955.14864575677,627656.8843151478,109515.154504689,63809.11094416551,199613.51485053467,1344549.8132602938,0.0008630165464325046
2021-08-03,343509.5278935782,632763.1721934782,110310.72070230392,63973.255909648426,201054.58740280764,1351611.2641018166,0.005251907197398653
2021-08-04,343478.87141698285,629650.7603911791,110215.23993183824,64116.871909500354,201082.3206262799,1348544.0642757805,-0.002269291406116203
2021-08-05,343080.48652226495,633638.1955878079,110788.01984645364,64034.80149246283,202578.7519654684,1354120.2554144575,0.004134971400931997
2021-08-06,341915.8887806917,634685.1899447074,110183.42173403125,63521.86655023809,201691.95630653607,1351998.3233162046,-0.0015670189481091779
2021-08-09,340904.5983055993,634168.8242635207,110103.86969525256,63747.5570985354,201830.55782787994,1350755.4071907878,-0.0009193178009038183
2021-08-10,340598.1828406676,634957.77161787,110406.18838424727,64034.80149246283,200805.16064760377,1350802.1049828513,3.45716121623596e-05
2021-08-11,340843.3848864234,636535.5757678731,111169.9167512717,64342.56245779767,200417.15390306182,1353308.5937664274,0.0018555558762680668
2021-08-12,340873.9915960113,638443.1946865333,111138.05928789767,63809.11094416551,201581.08800866446,1355845.4445232726,0.001874554531413164
2021-08-13,341701.41786204255,639605.1080278989,111981.36587074545,63768.07366994282,202107.65321053867,1359163.6186411683,0.0024473100022566197
2021-08-16,342283.7664998366,641111.0991324477,111376.7546698007,63152.55587068099,202578.7519654684,1360502.9281382347,0.0009853923977198864
2021-08-17,342069.146280165,636908.4511961942,110485.72733450361,62126.681854823655,200777.4274241315,1352367.4340898178,-0.005979769598548179
2021-08-18,341793.3375248213,629937.5145001721,110183.42173403125,62126.681854823655,198643.584117203,1342684.5397310513,-0.007159958244101983
2021-08-19,342590.10731425707,630912.876929008,108894.64729336312,61162.36168459643,199419.5330102695,1342979.526231494,0.0002196990370513241
2021-08-20,342559.50060466916,635933.0887673582,109515.154504689,61182.878256003845,201553.39784920381,1350744.019981924,0.0057815429042449296
2021-08-23,342682.10162754706,641527.0352204328,110469.81169133894,62003.57416356343,204047.49314519623,1360730.0158480783,0.007392959523365494
2021-08-24,342253.03537273,642545.4130295852,110549.38990716229,63378.24228757044,204435.49988973816,1363161.580486786,0.0017869559797960566
2021-08-25,341578.7919556609,643893.7867247852,110692.56525303263,63501.34584742281,204934.33186814014,1364600.8216490415,0.001055811125296957
2021-08-26,341364.3459205155,640092.8118819909,110040.23329963857,62885.81978534527,203825.8211454704,1358209.0320329608,-0.004683999536477357
2021-08-27,341885.2571876001,645815.8044760145,111281.28698785737,63665.49081290573,205682.54753773438,1368330.3870021123,0.0074519862042161655
2021-08-30,342620.78867435624,648655.7704431943,111281.28698785737,63952.7310754253,207761.0320577474,1374271.6092385808,0.004341950082308088
2021-08-31,342222.32912912715,647694.8068469274,110978.96829886266,64773.42698298488,207373.04684521124,1373042.5781031132,-0.0008943145788687934
2021-09-01,343005.1213568477,648039.0204481535,111758.5992205294,65532.57317632221,207788.74374921384,1376124.0579510666,0.0022442711515986424
2021-09-02,342836.6281857106,650032.8059654894,112331.40531218948,65286.361925209625,207844.18866415255,1378331.3900527516,0.0016040211556009876
2021-09-03,342375.9598811564,649875.00743875,111933.63202977377,65512.05660491479,208342.9991105487,1378039.6550651437,-0.0002116580886957209
2021-09-07,341516.01087575004,647551.3165940616,111504.01437250638,66148.09097558404,208481.51450386937,1375200.9473217714,-0.002059960853040943
2021-09-08,342191.6726525317,646762.5050777554,110342.5258115886,65204.29563957995,207761.0320577474,1372262.0312392032,-0.0021370811940552015
2021-09-09,342652.31607358216,643994.1710386393,110008.40201330923,65163.262496765106,207095.8868665351,1368914.0384888307,-0.0024397619945435434
2021-09-10,342468.12837897247,638916.6355460992,109690.18731393336,65183.77906817253,205516.29892094145,1361775.029228119,-0.005215089523512129
2021-09-13,342805.897058604,640551.6275122492,110326.62325694626,65306.87436520919,205156.02539987175,1364147.0475928802,0.0017418577326284712
2021-09-14,343297.29649026477,637094.9568293762,110040.23329963857,64691.35656594735,204435.49988973816,1359559.343074965,-0.0033630571762849337
2021-09-15,343420.14634817996,642416.4121679838,110056.10967723622,64547.73643468757,206042.84259080986,1366483.2472188976,0.005092756104542184
2021-09-16,342683.0969676962,641397.9890794838,110008.40201330923,63952.7310754253,206375.3828884073,1364417.602024322,-0.001511650580993007
2021-09-17,342191.6726525317,637268.8161218627,108258.20480608904,63624.45353868303,204019.84604974717,1355362.9931689135,-0.006636244535378699
2021-09-20,342836.6281857106,624559.4599769377,106821.46755220336,61900.99130652634,200417.15390306182,1336535.7009244398,-0.01389095935137974
2021-09-21,343205.2026429599,623969.5606350838,107253.17644121606,62413.92624875108,200749.73726467087,1337591.6032326818,0.0007900292581122237
2021-09-22,343143.81503925787,630056.2369498452,108277.4056683609,63316.69670475605,202440.25810415353,1347234.4124663735,0.007209083258587379
2021-09-23,341823.1728457936,637711.3898689832,109733.67392940591,63644.974241498305,204490.96633668267,1357404.1772223637,0.007548623062093807
2021-09-24,340840.3988659758,638761.8707356558,108437.41939822082,62865.307345345704,204906.6201766737,1355811.6165218716,-0.00117323987005169
2021-09-27,340563.9431395351,636934.4415417748,108277.4056683609,63214.10145349539,203022.18209294326,1352012.0738961094,-0.0028024119128802205
2021-09-28,339212.6195859717,624099.0142901621,105732.90530593153,62557.54638001086,197257.93494786293,1328860.0205099392,-0.017124146916419614
2021-09-29,339704.0439011362,625149.449877487,105364.81024792034,62003.57416356343,197435.65392253036,1329657.5321126375,0.0006001471866030617
2021-09-30,339519.7566725115,617508.6957909181,104996.75445547616,62537.029808603445,195622.90208733056,1320185.1388148398,-0.00712393459896965
2021-10-01,341472.148226055,624847.2555109279,105652.8689918263,62516.50910578817,197788.1821227292,1332276.9639573265,0.009159188955377706
2021-10-04,340750.9177865626,616789.1616765951,105108.77257391764,61634.26761541419,193402.15560498743,1317685.275257477,-0.010952443894629127
2021-10-05,339765.9789419202,623206.8300230537,105620.87409896772,62208.756403269035,195900.49270612275,1326702.9321733334,0.006843558993322008
2021-10-06,339335.12107483466,625796.9898289648,104932.73194845315,62126.681854823655,197121.96033122682,1329313.4850383033,0.0019676996271451586
2021-10-07,338934.99433485564,631207.373806458,105716.88495458814,63275.65943053336,199203.9330361797,1338338.8455626147,0.006789489932881754
2021-10-08,338011.6421619452,630056.2369498452,105780.90746161116,63583.4203958682,198371.11811579159,1335803.3250850611,-0.0018945280456891256
2021-10-11,337334.5122584434,625494.7954624057,105156.77472959727,63378.24228757044,197094.16251173717,1328458.4872497537,-0.005498442545679216
2021-10-12,338411.71913491667,623955.1618025148,105572.85231050458,63234.62215631066,196899.83615937916,1328074.1915636258,-0.000289279409041554
2021-10-13,338965.7752289697,626199.8854648119,107141.1517785134,64055.31806387025,198620.9755111115,1334983.1060472769,0.005202205213789002
2021-10-14,339673.6611430818,636732.9484445035,108325.40782404052,64157.9050523152,201785.59899976655,1350675.5214637078,0.011754767041879832
2021-10-15,339119.62993253255,641582.1854659332,109141.56226729527,64937.56781705994,203562.18326643755,1358343.1287492586,0.0056768684733705665
2021-10-18,338688.7471819432,643481.5635433117,108645.46146080506,64855.49740002241,205533.11541747238,1361204.3850035546,0.002106431131970732
2021-10-19,337765.3452420253,648445.9459459459,109253.59347425909,65553.09387913748,206921.090043439,1367939.0685848068,0.004947591747020752
2021-10-20,337580.6598773409,650992.8639748023,109701.69212506966,65573.6021877292,206532.45887072882,1370381.2770356708,0.0017853196147037398
2021-10-21,337365.21850204625,652690.839513605,109685.69140650978,65101.708651135,208253.57669045532,1373097.0347637516,0.0019817533803112575
2021-10-22,337365.21850204625,652014.5471763368,110213.77401733624,64834.98082861499,207309.7642801608,1371738.284804495,-0.0009895513025343083
2021-10-25,337642.24654907273,655511.1542438824,109813.6971549888,65142.741793949834,208892.06525848544,1377001.9050003793,0.0038371898300078033
2021-10-26,337796.1261361393,656101.1894237794,110229.76819163494,64711.87313735477,209169.612813266,1378008.5697021745,0.0007310554169457362
2021-10-27,338565.5738384795,653194.5269774353,109877.71311775064,64281.00861216756,209141.85805778793,1375060.6806036208,-0.0021392385819420934
2021-10-28,338719.60272656847,659497.0499426892,111093.96405613635,64239.97546935272,211529.24073302842,1385079.832927775,0.007286334679976525
2021-10-29,338688.7471819432,660835.2357846566,110277.80306862041,63419.27956179314,212639.60320819708,1385860.6688052104,0.0005637479218687513
2021-11-01,339377.23789790797,661972.019088048,111253.99741877978,64014.28905246326,212750.6437621151,1389368.1872193143,0.0025309314948145367
2021-11-02,339089.6950775453,664648.3907719827,110981.9393934337,63255.14285912593,213444.66337310712,1391419.8314751948,0.0014766742716245673
2021-11-03,338565.32500344224,668706.3259129826,112054.15114347466,63768.07366994282,215026.98588343753,1398120.86161328,0.004815965667946953
2021-11-04,339213.09237254254,671857.5421162619,111702.08298106802,63603.93283586776,217469.83500562253,1403846.485311363,0.004095227998726969
2021-11-05,340662.7057658396,674188.7040533209,111910.12504365227,63583.4203958682,217802.93513537082,1408147.8903940518,0.0030640138559985264
